MS SubClass,MS Zoning,Lot Frontage,Lot Area,Alley,Lot Shape,Land Contour,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,House Age,Years Since Remodel
20,RL,110.0,17727.75,None,3,Low,Inside,1,ClearCr,Norm,Norm,1Fam,1Story,8,6,1976.0,1976,Shed,WdShngl,Wd Sdng,Wd Sdng,None,0.0,4,3,CBlock,4,4,4,2,51.0,6,0.0,0.0,966.0,GasA,5,1,SBrkr,1743.0,0.0,0,1743.0,2.0,0.0,0,1,0,1,4,5,8,2,2,Attchd,1976.0,3,2.0,529.0,3,3,2,420,0,0,0,0,0,0,None,None,0,5,2007,WD,Normal,279000,31.0,31
20,RL,70.0,14217.0,None,2,Lvl,CulDSac,3,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994.0,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,5,550.0,1,0.0,472.0,1022.0,GasA,4,1,SBrkr,1022.0,0.0,0,1022.0,0.0,1.0,1,0,3,1,3,6,8,0,0,Detchd,1995.0,1,2.0,747.0,3,3,2,0,0,0,0,0,0,0,None,None,0,8,2007,WD,Normal,139500,13.0,13
20,RL,65.0,8775.0,None,4,Lvl,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994.0,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,6,495.0,1,0.0,495.0,990.0,GasA,4,1,SBrkr,990.0,0.0,0,990.0,0.0,0.0,1,0,3,1,3,5,8,0,0,Attchd,1996.0,1,1.0,299.0,3,3,2,0,64,0,0,0,0,0,None,None,0,4,2007,WD,Normal,126000,13.0,13
20,RL,105.0,11249.0,None,2,Lvl,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,6,5,1995.0,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,PConc,4,4,1,5,334.0,4,0.0,322.0,1200.0,GasA,5,1,SBrkr,1200.0,0.0,0,1200.0,1.0,0.0,2,0,3,1,4,6,8,0,0,Attchd,1995.0,2,2.0,521.0,3,3,2,0,26,0,0,0,0,0,None,None,0,8,2007,WD,Normal,177500,12.0,12
60,RL,57.0,10021.0,None,3,Lvl,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,6,6,1997.0,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,4,3,1,6,539.0,1,0.0,96.0,635.0,GasA,5,1,SBrkr,646.0,662.0,0,1308.0,1.0,0.0,2,1,3,1,4,6,8,0,0,Attchd,1997.0,2,2.0,497.0,3,3,2,142,54,0,0,0,0,0,None,None,0,5,2007,WD,Normal,175000,10.0,1
60,RL,70.0,9531.0,None,3,Lvl,CulDSac,3,CollgCr,Norm,Norm,1Fam,2Story,6,5,1998.0,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,2,6,706.0,1,0.0,88.0,794.0,GasA,5,1,SBrkr,882.0,914.0,0,1796.0,1.0,0.0,2,1,3,1,3,7,8,0,0,Attchd,1998.0,2,2.0,546.0,3,3,2,0,36,0,0,0,0,0,MnPrv,None,0,5,2007,WD,Normal,211000,9.0,9
20,RL,60.0,8428.0,None,2,Lvl,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,5,7,1994.0,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,4,4,1,6,420.0,1,0.0,570.0,990.0,GasA,5,1,SBrkr,990.0,0.0,0,990.0,1.0,0.0,1,0,3,1,3,5,8,0,0,Detchd,1995.0,1,1.0,384.0,3,3,2,256,0,0,0,0,0,0,None,None,0,7,2007,WD,Normal,146000,13.0,13
20,RL,70.0,16561.0,None,2,Low,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,5,5,1996.0,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,5,549.0,1,0.0,548.0,1097.0,GasA,5,1,SBrkr,1097.0,0.0,0,1097.0,1.0,0.0,1,1,3,1,3,6,8,0,0,Attchd,1996.0,1,1.0,242.0,3,3,2,306,0,0,0,0,0,0,GdPrv,None,0,7,2007,WD,Normal,147900,11.0,11
20,RL,60.0,8070.0,None,4,Lvl,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,4,5,1994.0,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,6,588.0,1,0.0,402.0,990.0,GasA,5,1,SBrkr,990.0,0.0,0,990.0,1.0,0.0,1,0,3,1,3,5,8,0,0,None,1994.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,None,None,0,8,2007,WD,Normal,123600,13.0,12
60,RL,69.0,9337.0,None,3,Lvl,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,6,5,1997.0,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,4,3,1,6,648.0,1,0.0,176.0,824.0,GasA,5,1,SBrkr,905.0,881.0,0,1786.0,1.0,0.0,2,1,3,1,4,7,8,0,0,Attchd,1997.0,2,2.0,684.0,3,3,2,0,162,0,0,0,0,0,None,None,0,5,2007,WD,Normal,204750,10.0,10
60,RL,47.0,10820.0,None,2,Lvl,CulDSac,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999.0,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,4,6,342.0,1,0.0,646.0,988.0,GasA,5,1,SBrkr,988.0,885.0,0,1873.0,0.0,0.0,2,1,3,1,4,7,8,1,3,Attchd,1999.0,2,2.0,597.0,3,3,2,202,123,0,0,0,0,0,None,None,0,3,2007,WD,Normal,235500,8.0,8
60,RL,43.0,12352.0,None,2,Lvl,CulDSac,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998.0,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,290.0,4,3,PConc,4,3,1,6,638.0,1,0.0,215.0,853.0,GasA,5,1,SBrkr,853.0,900.0,0,1753.0,1.0,0.0,2,1,3,1,3,7,8,1,2,Attchd,1998.0,2,2.0,534.0,3,3,2,0,74,0,0,0,0,0,None,None,0,3,2007,WD,Normal,217000,9.0,8
60,RL,68.0,9543.0,None,3,Lvl,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001.0,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,845.0,845.0,GasA,5,1,SBrkr,845.0,845.0,0,1690.0,0.0,0.0,2,1,3,1,4,7,8,0,0,Attchd,2001.0,2,2.0,517.0,3,3,2,0,103,0,0,0,0,0,None,None,0,2,2007,WD,Normal,190550,6.0,6
60,RL,70.0,8826.0,None,4,Lvl,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000.0,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,144.0,4,3,PConc,4,3,1,6,841.0,1,0.0,144.0,985.0,GasA,5,1,SBrkr,985.0,857.0,0,1842.0,1.0,0.0,2,1,3,1,4,7,8,1,3,Attchd,2000.0,3,2.0,486.0,3,3,2,193,96,0,0,0,0,0,None,None,0,7,2007,WD,Normal,217500,7.0,7
20,RL,72.0,10665.0,None,3,Lvl,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003.0,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,167.0,4,3,PConc,4,3,3,6,1013.0,1,0.0,440.0,1453.0,GasA,5,1,SBrkr,1479.0,0.0,0,1479.0,1.0,0.0,2,0,3,1,4,7,8,0,0,Attchd,2003.0,2,2.0,558.0,3,3,2,144,29,0,0,0,0,0,None,None,0,6,2007,WD,Normal,226000,4.0,4
60,RL,72.0,11317.0,None,4,Lvl,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003.0,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,101.0,4,3,PConc,4,3,1,1,0.0,1,0.0,840.0,840.0,GasA,5,1,SBrkr,840.0,828.0,0,1668.0,0.0,0.0,2,1,3,1,4,8,8,0,0,Attchd,2003.0,2,2.0,500.0,3,3,2,144,68,0,0,0,0,0,None,None,0,9,2007,WD,Normal,180000,4.0,4
20,RL,97.0,11800.0,None,3,Bnk,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,5,5,1974.0,1974,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,3,4,663.0,1,0.0,201.0,864.0,GasA,3,1,SBrkr,894.0,0.0,0,894.0,0.0,0.0,1,0,3,1,3,5,8,0,0,Attchd,1974.0,1,2.0,440.0,3,3,2,0,0,0,0,0,0,0,None,None,0,8,2007,WD,Family,131000,33.0,33
80,RL,59.0,8660.0,None,3,Lvl,Inside,3,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976.0,1976,Gable,CompShg,VinylSd,VinylSd,BrkFace,113.0,3,4,CBlock,4,3,3,6,502.0,1,0.0,513.0,1015.0,GasA,3,1,SBrkr,1025.0,0.0,0,1025.0,0.0,0.0,2,0,3,1,3,6,8,1,2,Detchd,1979.0,1,2.0,370.0,3,3,2,127,0,0,0,0,0,0,None,None,0,7,2007,WD,Normal,153500,31.0,31
80,RL,72.0,9720.0,None,4,Lvl,Inside,3,CollgCr,Norm,Norm,1Fam,SLvl,5,7,1977.0,1977,Gable,CompShg,Plywood,VinylSd,BrkFace,51.0,3,3,CBlock,3,5,3,5,755.0,1,0.0,240.0,995.0,GasA,3,1,SBrkr,1009.0,0.0,0,1009.0,0.0,0.0,2,0,3,1,3,6,8,1,2,Detchd,1977.0,1,2.0,576.0,3,3,2,0,0,0,0,0,0,0,MnPrv,None,0,6,2007,WD,Normal,160000,30.0,30
20,RL,45.0,8982.0,None,3,Lvl,CulDSac,3,CollgCr,Norm,Norm,1Fam,1Story,5,5,1977.0,1977,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,4,3,3,5,539.0,1,0.0,501.0,1040.0,GasA,3,1,SBrkr,1040.0,0.0,0,1040.0,0.0,0.0,1,1,3,1,3,5,8,0,0,Detchd,1977.0,1,2.0,748.0,3,3,2,0,0,0,0,0,0,0,MnPrv,None,0,1,2007,WD,Normal,134900,30.0,30
20,RL,39.0,16300.0,None,3,Lvl,CulDSac,3,CollgCr,Norm,Norm,1Fam,1Story,5,4,1977.0,1977,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,3,3,60.0,4,0.0,399.0,876.0,GasA,3,1,SBrkr,907.0,0.0,0,907.0,1.0,0.0,1,0,3,1,3,5,8,0,0,Attchd,1977.0,2,1.0,308.0,3,3,2,0,0,0,0,0,0,0,MnPrv,None,0,1,2007,WD,Normal,130000,30.0,30
20,RL,75.0,9675.0,None,4,Lvl,Corner,3,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975.0,1975,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,4,330.0,3,0.0,102.0,864.0,GasA,3,1,SBrkr,879.0,0.0,0,879.0,0.0,0.0,1,0,3,1,3,5,8,0,0,Attchd,1975.0,1,2.0,440.0,3,3,2,0,80,0,0,0,0,0,None,None,0,9,2007,Con,Normal,120000,32.0,32
20,RL,70.0,7700.0,None,4,Lvl,Corner,3,CollgCr,Norm,Norm,1Fam,1Story,5,5,1972.0,1972,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,2,138.0,3,0.0,276.0,882.0,GasA,3,1,SBrkr,882.0,0.0,0,882.0,1.0,0.0,1,0,3,1,3,5,8,0,0,Detchd,1980.0,1,2.0,461.0,3,3,2,96,0,0,0,0,0,0,MnPrv,None,0,3,2007,WD,Normal,112500,35.0,35
20,RL,110.0,10356.0,None,4,Lvl,Corner,3,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975.0,1975,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,3,4,716.0,1,0.0,253.0,969.0,GasA,3,1,SBrkr,969.0,0.0,0,969.0,0.0,0.0,1,1,3,1,3,5,8,0,0,Attchd,1975.0,1,2.0,440.0,3,3,2,0,0,0,0,0,0,0,MnPrv,None,0,1,2007,WD,Normal,122000,32.0,32
20,RL,60.0,7200.0,None,4,Lvl,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,5,5,1972.0,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,5,671.0,1,0.0,193.0,864.0,GasA,4,1,SBrkr,864.0,0.0,0,864.0,1.0,0.0,1,0,3,1,5,5,8,0,0,Detchd,1977.0,3,2.0,576.0,4,5,2,155,0,0,0,0,0,0,None,None,0,9,2007,WD,Normal,127000,35.0,7
20,RL,60.0,7200.0,None,4,Lvl,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,4,8,1972.0,2006,Gable,CompShg,Plywood,Plywood,None,0.0,3,4,CBlock,3,3,1,3,385.0,1,0.0,0.0,385.0,GasA,4,1,SBrkr,875.0,0.0,0,875.0,0.0,0.0,1,0,3,1,4,5,8,0,0,Detchd,1975.0,1,2.0,728.0,3,3,2,352,0,0,0,0,0,0,None,None,0,10,2007,WD,Normal,117000,35.0,1
20,RL,80.0,10386.0,None,4,Lvl,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,8,5,2004.0,2005,Gable,CompShg,CemntBd,CmentBd,Stone,246.0,4,3,PConc,4,3,1,6,1464.0,1,0.0,536.0,2000.0,GasA,5,1,SBrkr,2000.0,0.0,0,2000.0,1.0,0.0,2,0,3,1,4,8,8,0,0,Attchd,2004.0,3,3.0,888.0,3,3,2,168,0,0,0,0,0,0,None,None,0,7,2007,WD,Normal,305900,3.0,2
60,RL,70.0,9375.0,None,4,Lvl,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002.0,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,149.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1284.0,1284.0,GasA,5,1,SBrkr,1284.0,885.0,0,2169.0,0.0,0.0,2,1,3,1,4,7,8,1,4,Attchd,2002.0,2,2.0,647.0,3,3,2,192,87,0,0,0,0,0,None,None,0,8,2007,WD,Normal,228500,5.0,5
20,RL,70.0,11354.0,None,4,Lvl,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000.0,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,3,3,4,6,1412.0,1,0.0,261.0,1673.0,GasA,5,1,SBrkr,1673.0,0.0,0,1673.0,1.0,0.0,2,0,3,1,4,7,8,1,3,Attchd,2000.0,2,2.0,583.0,3,3,2,306,113,0,0,0,0,0,None,None,0,1,2007,WD,Normal,270000,7.0,7
20,RL,70.0,8749.0,None,4,Lvl,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002.0,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,100.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1459.0,1459.0,GasA,5,1,SBrkr,1459.0,0.0,0,1459.0,0.0,0.0,2,0,3,1,4,6,8,1,4,Attchd,2002.0,2,2.0,527.0,3,3,2,192,39,0,0,0,0,0,None,None,0,9,2007,WD,Normal,192000,5.0,5
60,RL,70.0,8749.0,None,4,Lvl,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003.0,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,654.0,1,0.0,325.0,979.0,GasA,5,1,SBrkr,992.0,940.0,0,1932.0,1.0,0.0,2,1,3,1,4,7,8,1,4,Attchd,2003.0,2,2.0,610.0,3,3,2,0,120,0,0,0,0,0,None,None,0,6,2007,WD,Normal,213000,4.0,4
60,RL,65.0,8158.0,None,4,Lvl,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002.0,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,214.0,4,3,PConc,4,3,1,1,0.0,1,0.0,860.0,860.0,GasA,5,1,SBrkr,860.0,869.0,0,1729.0,0.0,0.0,2,1,3,1,4,7,8,0,0,Attchd,2002.0,3,2.0,542.0,3,3,2,386,63,0,0,0,0,0,None,None,0,8,2007,WD,Normal,200000,5.0,5
60,RL,66.0,16226.0,None,1,Lvl,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,8,5,1998.0,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,281.0,1,0.0,747.0,1028.0,GasA,5,1,SBrkr,1210.0,1242.0,0,2452.0,0.0,0.0,2,1,4,1,4,9,8,1,3,BuiltIn,1998.0,3,2.0,683.0,3,3,2,208,50,0,0,0,0,0,None,None,0,5,2007,WD,Normal,267000,9.0,8
20,RL,73.0,11927.0,None,4,Lvl,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,8,5,1994.0,1995,Hip,CompShg,HdBoard,HdBoard,BrkFace,406.875,4,3,PConc,4,3,4,4,408.0,6,0.0,683.0,1556.0,GasA,5,1,SBrkr,1592.0,0.0,0,1592.0,0.0,0.0,2,0,3,1,4,7,8,1,3,Attchd,1994.0,3,2.0,484.0,3,3,2,120,35,0,0,0,0,0,None,None,0,6,2007,WD,Normal,228000,13.0,12
60,RL,70.0,12728.0,None,4,Lvl,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,8,5,2001.0,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,256.0,4,3,PConc,4,3,2,6,1198.0,1,0.0,333.0,1531.0,GasA,5,1,SBrkr,1531.0,908.0,0,2439.0,1.0,0.0,2,1,4,1,4,7,8,1,3,Attchd,2001.0,3,2.0,560.0,3,3,2,184,121,0,0,0,0,0,None,None,0,1,2007,WD,Normal,275000,6.0,6
60,RL,70.0,15295.0,None,1,Lvl,Corner,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996.0,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,4,3,PConc,4,3,2,6,762.0,1,0.0,98.0,860.0,GasA,5,1,SBrkr,1212.0,780.0,0,1992.0,1.0,0.0,2,1,3,1,4,7,6,2,3,Attchd,1996.0,2,2.0,608.0,3,3,2,225,32,0,0,0,0,0,None,None,0,6,2007,WD,Normal,211000,11.0,5
20,RL,90.0,11248.0,None,3,Lvl,Corner,3,CollgCr,Norm,Norm,1Fam,1Story,9,5,2002.0,2002,Hip,CompShg,VinylSd,VinylSd,Stone,215.0,4,3,PConc,4,3,3,6,1059.0,1,0.0,567.0,1626.0,GasA,5,1,SBrkr,1668.0,0.0,0,1668.0,1.0,0.0,2,0,3,1,4,7,8,1,3,Attchd,2002.0,3,3.0,702.0,3,3,2,257,45,0,0,0,0,0,None,None,0,7,2007,WD,Normal,285000,5.0,5
60,RL,80.0,10000.0,None,4,Lvl,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,8,5,1995.0,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,406.875,4,3,PConc,4,3,1,6,1079.0,1,0.0,141.0,1220.0,GasA,5,1,SBrkr,1220.0,870.0,0,2090.0,1.0,0.0,2,1,3,1,4,8,8,1,3,Attchd,1995.0,2,2.0,556.0,3,3,2,0,65,0,0,0,0,0,None,None,0,12,2007,WD,Normal,240000,12.0,11
120,RM,36.0,4435.0,None,4,Lvl,Inside,3,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003.0,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,4,3,PConc,4,3,3,6,659.0,1,0.0,189.0,848.0,GasA,5,1,SBrkr,848.0,0.0,0,848.0,1.0,0.0,1,0,1,1,4,3,8,0,0,Attchd,2003.0,3,2.0,420.0,3,3,2,140,0,0,0,0,0,0,None,None,0,11,2007,WD,Normal,131500,4.0,4
20,RL,73.0,17227.0,None,2,Lvl,CulDSac,2,CollgCr,Norm,Norm,1Fam,1Story,8,5,1999.0,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,158.0,4,3,PConc,4,3,4,6,915.0,1,0.0,426.0,1341.0,GasA,5,1,SBrkr,1341.0,0.0,0,1341.0,1.0,0.0,1,1,1,1,4,5,8,1,3,Attchd,1999.0,2,2.0,482.0,3,3,2,240,84,0,0,0,0,0,None,None,0,1,2007,WD,Normal,246900,8.0,7
60,RL,65.0,8200.0,None,4,Lvl,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003.0,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,847.0,847.0,GasA,5,1,SBrkr,847.0,1081.0,0,1928.0,0.0,0.0,2,1,4,1,4,8,8,1,4,BuiltIn,2003.0,3,2.0,434.0,3,3,2,100,48,0,0,0,0,0,None,None,0,7,2007,WD,Normal,219500,4.0,3
20,RL,65.0,8450.0,None,4,Lvl,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003.0,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,6,699.0,1,0.0,638.0,1337.0,GasA,5,1,SBrkr,1337.0,0.0,0,1337.0,1.0,0.0,2,0,3,1,4,6,8,0,0,Attchd,2003.0,2,2.0,531.0,3,3,2,0,39,0,0,0,0,0,None,None,0,10,2007,WD,Normal,185000,4.0,4
60,RL,70.0,8145.0,None,3,Lvl,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2007.0,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,738.0,738.0,GasA,5,1,SBrkr,738.0,738.0,0,1476.0,0.0,0.0,2,1,3,1,4,7,8,0,0,Attchd,2007.0,2,2.0,552.0,3,3,2,0,35,0,0,0,0,0,None,None,0,6,2007,New,Partial,179400,0.0,0
60,RL,79.0,9245.0,None,3,Lvl,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006.0,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,1,0.0,1,0.0,939.0,939.0,GasA,5,1,SBrkr,939.0,858.0,0,1797.0,0.0,0.0,2,1,3,1,4,8,8,0,0,Attchd,2006.0,2,2.0,639.0,3,3,2,144,53,0,0,0,0,0,None,None,0,4,2007,WD,Normal,213500,1.0,1
20,RL,63.0,8500.0,None,4,Lvl,FR2,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004.0,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,106.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1422.0,1422.0,GasA,5,1,SBrkr,1422.0,0.0,0,1422.0,0.0,0.0,2,0,3,1,4,7,8,0,0,Attchd,2004.0,2,2.0,626.0,3,3,2,192,60,0,0,0,0,0,None,None,0,11,2007,WD,Normal,179600,3.0,3
20,RL,65.0,8769.0,None,4,Lvl,FR2,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005.0,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,6,709.0,1,0.0,460.0,1169.0,GasA,5,1,SBrkr,1190.0,0.0,0,1190.0,1.0,0.0,2,0,2,1,4,5,8,0,0,Attchd,2005.0,2,2.0,578.0,3,3,2,100,41,0,0,0,0,0,None,None,0,10,2007,WD,Normal,173500,2.0,2
20,RL,64.0,8334.0,None,4,Lvl,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,6,5,2006.0,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1330.0,1330.0,GasA,5,1,SBrkr,1330.0,0.0,0,1330.0,0.0,0.0,2,0,3,1,4,6,8,1,4,Attchd,2006.0,3,2.0,437.0,3,3,2,0,23,0,0,0,0,0,None,None,0,7,2007,New,Partial,167840,1.0,0
60,RL,64.0,8333.0,None,4,Lvl,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006.0,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,738.0,738.0,GasA,4,1,SBrkr,738.0,753.0,0,1491.0,0.0,0.0,2,1,3,1,4,7,8,1,4,Attchd,2006.0,2,2.0,484.0,3,3,2,100,30,0,0,0,0,0,None,None,0,5,2007,WD,Normal,168675,1.0,1
60,RL,64.0,9045.0,None,3,Lvl,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,5,5,2005.0,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,1,0.0,1,0.0,768.0,768.0,GasA,5,1,SBrkr,768.0,768.0,0,1536.0,0.0,0.0,2,1,3,1,4,6,8,0,0,Attchd,2005.0,3,2.0,400.0,3,3,2,0,40,0,0,0,0,0,None,None,0,6,2007,WD,Normal,167000,2.0,2
20,RL,70.0,9170.0,None,4,Lvl,Corner,3,Edwards,Feedr,Norm,1Fam,1Story,5,7,1965.0,1965,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,5,698.0,6,0.0,420.0,1214.0,GasA,5,1,SBrkr,1214.0,0.0,0,1214.0,1.0,0.0,1,0,2,1,3,6,8,0,0,Detchd,1965.0,1,2.0,461.0,2,2,2,0,0,0,0,0,0,0,GdPrv,Shed,0,4,2007,WD,Normal,140000,42.0,42
85,RL,75.0,9825.0,None,4,Low,Inside,3,Edwards,Norm,Norm,1Fam,SFoyer,5,5,1967.0,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,162.0,3,3,CBlock,4,3,4,5,936.0,1,0.0,0.0,936.0,GasA,4,1,SBrkr,936.0,0.0,0,936.0,1.0,0.0,1,0,2,1,3,4,8,1,2,Attchd,1967.0,1,1.0,384.0,3,3,2,405,0,0,0,0,0,0,None,Shed,0,8,2007,WD,Abnorml,118500,40.0,40
20,RL,67.0,8308.0,None,4,Lvl,Inside,3,Edwards,Norm,Norm,1Fam,1Story,4,6,1963.0,1963,Gable,CompShg,VinylSd,VinylSd,Stone,20.0,3,4,CBlock,3,3,1,4,132.0,2,0.0,115.0,1088.0,GasA,3,1,SBrkr,1088.0,0.0,0,1088.0,0.0,0.0,1,0,2,1,3,4,8,0,0,Detchd,2002.0,1,2.0,520.0,3,3,1,0,0,0,0,0,0,0,None,None,0,6,2007,COD,Normal,110000,44.0,44
20,RL,73.0,10921.0,None,4,HLS,Inside,3,Edwards,Norm,Norm,1Fam,1Story,4,5,1965.0,1965,Hip,CompShg,HdBoard,HdBoard,BrkFace,48.0,3,3,CBlock,3,3,1,3,520.0,1,0.0,440.0,960.0,GasA,3,1,FuseF,960.0,0.0,0,960.0,1.0,0.0,1,0,3,1,3,6,8,0,0,Attchd,1965.0,3,1.0,432.0,3,3,1,120,0,0,0,0,0,0,None,None,0,5,2007,WD,Normal,94750,42.0,42
